pincode,season,rain_disruptions_3m,aqi_disruptions_3m,heat_disruptions_3m,avg_claim_rate,platform,shift_type,imd_red_alert,worker_claim_history,flood_vulnerability,risk_label,disruption_hours
110001,summer,17,9,7,0.08832151493523477,blinkit,evening,1,0.27188832191852463,0.3,2,6.327289790553089
500001,monsoon,4,4,0,0.14268069299892733,zepto,morning,1,0.5097768447035125,0.4,1,3.8838486266124397
700001,post_monsoon,19,9,2,0.47793502163425977,blinkit,evening,0,0.175454970196941,0.65,2,5.700428667122982
700001,summer,10,4,1,0.3670542906154513,swiggy,night,0,0.8062096551724331,0.65,1,4.27609975654776
302001,winter,4,9,4,0.3308466508457516,swiggy,morning,1,0.8884317051440961,0.2,1,4.2243506363540195
560001,monsoon,3,5,3,0.4084788436971311,swiggy,morning,1,0.8512888392975149,0.6,2,4.335248153726143
600001,winter,11,9,4,0.06378823445834647,swiggy,morning,0,0.4333669486968349,0.5,1,4.695942950932288
400001,monsoon,1,7,6,0.4296664098618758,swiggy,morning,1,0.758673884686781,0.8,2,6.191605648168844
380001,post_monsoon,12,4,4,0.297416356943752,blinkit,evening,1,0.09757916957626944,0.3,1,4.635429452410158
560001,post_monsoon,9,0,7,0.16766450372946773,swiggy,evening,0,0.04024477061925069,0.6,1,3.19950081379466
302001,monsoon,8,4,3,0.4079276278728452,zepto,night,0,0.7532364143087609,0.2,1,2.1539415810381755
500001,monsoon,9,2,6,0.40128226717431204,swiggy,night,0,0.4253552743286837,0.4,1,2.816871470643496
400001,monsoon,6,3,3,0.42285429085836357,blinkit,night,0,0.9955492647395692,0.8,2,4.211552646988175
302001,post_monsoon,3,7,5,0.057758950053491076,swiggy,night,0,0.0972542158555324,0.2,0,1.7935273184037945
600001,summer,18,6,3,0.484680622497888,swiggy,morning,1,0.8556276815352337,0.5,2,6.394589041155676
600001,winter,9,4,1,0.4798130768948656,blinkit,evening,0,0.4799830655289917,0.5,1,3.125175167169605
600001,winter,2,1,0,0.17873482275087077,swiggy,evening,0,0.827150195503877,0.5,0,2.1445287502707777
560001,post_monsoon,18,5,5,0.032947009105959824,blinkit,evening,0,0.8171272821701449,0.6,2,4.748401805791315
560001,winter,1,5,5,0.08352783473439285,swiggy,evening,0,0.9159920013620774,0.6,1,1.8369263177400752
380001,monsoon,19,9,0,0.4964154127223485,zepto,night,0,0.2978500112861028,0.3,2,4.8738359954184975
380001,summer,9,9,7,0.28150647158583153,swiggy,morning,0,0.9497993534620031,0.3,1,4.139692235707151
500001,winter,1,5,5,0.17831089941302602,blinkit,evening,1,0.15166696035762028,0.4,1,3.205027966816661
400001,summer,1,8,3,0.1441013469250194,zepto,morning,0,0.08196877759349053,0.8,1,2.8293974314363566
560034,monsoon,16,7,4,0.12849586765547377,blinkit,morning,1,0.43161551737234916,0.7,2,7.6578210103296955
560034,winter,15,7,2,0.33207638252724103,swiggy,morning,1,0.8283229686418426,0.7,2,6.572780348859926
302001,post_monsoon,15,0,7,0.20969391575984297,zepto,morning,0,0.4734211306334456,0.2,1,3.322279141246594
600001,summer,13,4,3,0.4827053496843058,blinkit,evening,0,0.8292866775305141,0.5,1,3.4855170890056253
400001,monsoon,6,6,6,0.3419215153226807,zepto,evening,1,0.7296868057943052,0.8,2,5.404885283676621
700001,summer,10,5,6,0.3960222955244806,zepto,evening,1,0.20942838613893355,0.65,1,6.1502771932504015
560001,winter,0,4,4,0.14637077429157996,blinkit,night,1,0.9488816248994638,0.6,1,3.7653862344720985
411001,winter,10,7,7,0.03959320455431292,zepto,evening,0,0.060781168629403415,0.5,1,3.771601096248191
110001,post_monsoon,3,2,7,0.24391141869094052,blinkit,night,1,0.8982797075437949,0.3,1,2.305703011018798
500001,monsoon,6,5,4,0.15729077327311364,zepto,night,0,0.304443448990374,0.4,1,2.9935167359749237
600001,monsoon,14,4,7,0.10104158250396184,zepto,night,0,0.5001480831643993,0.5,2,3.607058938462516
600001,post_monsoon,17,7,5,0.4763210654004307,zepto,evening,1,0.4223518727007345,0.5,2,6.809850200286812
600001,post_monsoon,11,3,1,0.22199410717101514,swiggy,evening,0,0.17183455691691618,0.5,1,3.5511906135446547
560001,monsoon,16,7,1,0.08735429602439282,swiggy,evening,0,0.35814686640169313,0.6,2,5.0456095608811085
560001,summer,0,9,7,0.09932532634056956,blinkit,night,1,0.19293443629279527,0.6,1,4.586270909525659
110001,summer,10,1,5,0.140354871232297,zepto,night,1,0.20388647546052385,0.3,1,4.187634724521649
700001,post_monsoon,0,8,5,0.4996581340948564,blinkit,morning,0,0.18705683602638035,0.65,1,3.6092267077847144
400001,summer,14,8,0,0.13400575025979866,swiggy,night,1,0.48901738034659425,0.8,2,7.580019299429178
600001,monsoon,9,9,0,0.16440090228922682,swiggy,night,0,0.7979313675113155,0.5,2,3.1413780531864326
560034,winter,6,9,2,0.3296640639920007,swiggy,evening,1,0.568970033761241,0.7,1,5.3146439993717385
380001,winter,1,5,2,0.14698068820514915,swiggy,morning,1,0.8932065885508419,0.3,1,3.4682674402902056
560034,summer,9,3,2,0.10790212552984668,blinkit,morning,1,0.6365444885767242,0.7,1,4.778698518993248
302001,post_monsoon,3,3,2,0.07931859332479935,zepto,morning,1,0.6893401156326044,0.2,1,2.0659696202738758
560034,post_monsoon,11,5,4,0.1563413325138961,blinkit,evening,0,0.6676072297270031,0.7,1,3.8698977106223085
302001,post_monsoon,18,4,4,0.052957844814386756,zepto,morning,1,0.44945919318374117,0.2,1,5.142417296906683
411001,post_monsoon,10,5,0,0.009323293207391448,swiggy,morning,0,0.6893388222000828,0.5,1,1.4676984281328052
380001,post_monsoon,7,6,1,0.40232084866733864,zepto,evening,0,0.06970774646896116,0.3,0,1.993055173517726
560034,summer,17,6,5,0.06894747120728828,swiggy,morning,1,0.8598514719156631,0.7,2,5.860732365402724
411001,winter,10,8,6,0.38798842490762114,blinkit,night,1,0.7778121434439174,0.5,2,5.873336134064242
500001,winter,10,7,1,0.3987712394933299,zepto,night,1,0.2452299582316788,0.4,1,5.365739413326493
400001,summer,12,5,3,0.26895976316462156,blinkit,night,1,0.7680324542540824,0.8,2,6.33928184468019
411001,post_monsoon,2,5,4,0.1548409791564757,swiggy,night,1,0.012642601400018494,0.5,1,3.8500059370606903
400001,summer,11,4,2,0.07251636687494423,blinkit,night,0,0.21724657248088042,0.8,1,4.72240342063472
560034,winter,2,0,2,0.36840255336049954,swiggy,night,1,0.06513723867089594,0.7,1,3.400832405251913
700001,monsoon,9,8,3,0.300693492990893,swiggy,night,0,0.7802269166178947,0.65,2,4.7264444977068285
411001,summer,16,8,1,0.32772672824678206,swiggy,night,0,0.7558741511783872,0.5,1,4.746510644110716
380001,post_monsoon,1,8,2,0.00433454492256552,blinkit,night,0,0.8136360238018306,0.3,0,2.308799635129815
560034,winter,16,7,1,0.46375850785391226,blinkit,evening,0,0.004481693325528835,0.7,1,5.638207683232319
600001,winter,15,9,5,0.03314509372327512,zepto,evening,1,0.501232726678408,0.5,2,6.417057234148635
560001,winter,1,2,3,0.18340294257000284,zepto,night,1,0.7048361975173365,0.6,1,3.8064589944505856
411001,winter,19,0,6,0.20135582482585013,blinkit,evening,0,0.15540112873901546,0.5,1,4.46921992219417
380001,post_monsoon,5,7,1,0.0006777622489744228,blinkit,evening,0,0.6497907275126247,0.3,1,2.318511540092754
500001,monsoon,9,6,5,0.24854465467539855,blinkit,night,1,0.08411009930968572,0.4,2,4.8914783668920405
600001,winter,9,4,7,0.37640449725550496,blinkit,night,0,0.18132585610431318,0.5,1,3.3531046041539194
500001,summer,7,9,7,0.4116343265573861,swiggy,evening,1,0.475796814994601,0.4,1,4.406489568482748
560034,monsoon,0,6,1,0.4396984966529422,swiggy,night,0,0.653565152681102,0.7,1,3.004857364326755
560001,winter,12,9,7,0.24385943415768474,swiggy,night,1,0.1458691269538961,0.6,2,6.140250011459917
411001,monsoon,8,3,1,0.31531809526482524,blinkit,night,0,0.1852233308309379,0.5,1,3.604894093921905
411001,summer,9,8,2,0.03975985664824938,swiggy,night,0,0.204446367065663,0.5,1,2.7447916083211275
700001,winter,14,9,0,0.24401911214087496,swiggy,evening,0,0.23870080469897847,0.65,1,4.968110285232633
700001,summer,4,1,7,0.07740787743586763,zepto,morning,1,0.22655384852629123,0.65,1,3.7875485368700144
560034,post_monsoon,15,8,4,0.18482155881126072,zepto,evening,1,0.39514910849763674,0.7,2,6.391188627789582
560034,winter,12,8,1,0.16465265643229965,swiggy,morning,1,0.6537896508367229,0.7,2,6.479874013794951
560001,winter,19,4,1,0.2117702886207541,swiggy,morning,0,0.43803178313446967,0.6,1,4.331969752581833
700001,winter,17,0,1,0.2858183089870663,swiggy,morning,0,0.7759739087498881,0.65,1,4.566567823124953
380001,winter,10,6,0,0.45143832353149793,blinkit,evening,0,0.7192685059486148,0.3,1,3.0152197811973895
380001,post_monsoon,8,9,5,0.19724231567375267,zepto,evening,0,0.12652691404907568,0.3,1,2.4750252110346866
560001,winter,15,9,7,0.49056559785577536,zepto,evening,0,0.04884162332074393,0.6,2,5.029036448545621
380001,monsoon,1,3,6,0.3795140240256014,zepto,evening,0,0.8779415639996061,0.3,1,0.9692234122868946
302001,winter,1,8,6,0.2557405233941916,swiggy,evening,1,0.07983106656287342,0.2,1,4.148741860527291
400001,post_monsoon,11,5,3,0.32201321855597204,blinkit,morning,1,0.14833918071971308,0.8,2,6.650983317259147
560001,winter,7,2,2,0.05111208556597224,zepto,evening,1,0.02213327555811806,0.6,1,4.583629979762448
560001,monsoon,8,5,0,0.4222607656568274,zepto,morning,0,0.6283363652986538,0.6,1,3.284125737304564
110001,post_monsoon,11,9,5,0.29117872753198293,blinkit,evening,1,0.5823705631583486,0.3,1,5.20202516886763
600001,post_monsoon,8,5,1,0.4930337401048009,swiggy,evening,0,0.9869036664352556,0.5,1,3.5837379589070926
600001,monsoon,9,4,5,0.31821437187642454,swiggy,night,0,0.886932396317172,0.5,2,3.3772662948938192
302001,monsoon,1,1,0,0.41705579163316253,zepto,morning,1,0.4108431774809097,0.2,1,1.8424262318127822
700001,monsoon,15,9,0,0.39988137139761987,zepto,evening,0,0.371585840912535,0.65,2,4.995206116898541
560034,monsoon,19,9,0,0.17273057573413442,blinkit,evening,0,0.2968520342799851,0.7,2,5.889006537227794
560034,monsoon,6,1,3,0.12980531261660583,zepto,evening,0,0.15240692003788137,0.7,1,3.245137508729601
500001,post_monsoon,1,6,4,0.215246791715755,blinkit,night,0,0.13808365660200905,0.4,0,2.1066815755708848
302001,post_monsoon,0,1,2,0.23362067220441857,zepto,morning,0,0.13228370800960543,0.2,0,1.0654161175974624
560001,winter,18,5,3,0.12004235096832194,zepto,evening,1,0.11411475718677855,0.6,2,7.1708601443600575
302001,winter,3,4,3,0.4472989366754859,zepto,evening,1,0.24051204240553692,0.2,1,3.4562818533480137
302001,summer,1,3,7,0.271273931150323,swiggy,evening,0,0.3066686303131164,0.2,0,1.3451599228535915
302001,winter,13,6,4,0.4892221960767848,blinkit,night,0,0.9615789710389159,0.2,1,2.52114800444357
600001,winter,1,7,3,0.40500888902313165,blinkit,evening,1,0.5784732510018857,0.5,1,4.443171617841355
302001,monsoon,14,3,0,0.277852430195973,swiggy,morning,1,0.987595774513281,0.2,2,4.909403176053488
400001,monsoon,11,0,0,0.4735201390721796,swiggy,morning,1,0.37246694782567324,0.8,2,5.422104360767996
560034,winter,4,0,7,0.25243740754765354,swiggy,morning,0,0.45762663258944103,0.7,1,2.7148695154780773
500001,summer,19,0,5,0.4435532562593352,blinkit,morning,1,0.32457865916527917,0.4,2,5.58279048568509
400001,monsoon,6,0,1,0.17907239059790275,zepto,evening,1,0.18288765089655268,0.8,1,4.581088837784838
500001,winter,9,4,3,0.18932119170204703,swiggy,night,0,0.14316470777757917,0.4,1,2.0759827314319974
110001,winter,13,3,1,0.20906534148546557,swiggy,night,0,0.9450791978078319,0.3,1,2.591728678326231
500001,post_monsoon,13,8,2,0.27331282297162307,swiggy,night,1,0.9868106817987558,0.4,2,4.996746357251095
560034,summer,4,2,6,0.276745135099412,zepto,evening,0,0.04490949650873155,0.7,1,1.9160849384537095
560034,post_monsoon,17,6,0,0.2481994608385421,zepto,night,1,0.15034587473176653,0.7,2,6.193366865603796
302001,summer,13,7,5,0.15300048679158373,swiggy,morning,1,0.4235240923010226,0.2,1,5.3205997074542015
411001,monsoon,1,5,2,0.4636032323954155,zepto,evening,0,0.18633347634440733,0.5,1,2.392959169729558
110001,summer,11,9,7,0.29429304867462713,swiggy,night,0,0.3638803936268833,0.3,1,2.964507567392155
560001,winter,5,0,5,0.20386960809579746,zepto,morning,1,0.12909634985963336,0.6,1,3.7058882210860142
380001,winter,3,7,6,0.3255884803718091,blinkit,morning,0,0.45651175672179023,0.3,1,2.664591812970399
500001,summer,12,9,6,0.3839833789049026,blinkit,evening,0,0.2716946161692593,0.4,1,4.502233604126824
411001,summer,3,2,7,0.48036404411412154,zepto,evening,0,0.3519050557586608,0.5,1,2.184943997934704
302001,summer,13,7,4,0.2497745811337913,blinkit,night,0,0.09431265146274759,0.2,1,3.8373988466908155
600001,post_monsoon,15,3,7,0.0560492551753794,blinkit,night,0,0.4281280507101417,0.5,1,3.6670479945269756
560001,summer,3,7,0,0.22038290071827066,blinkit,night,0,0.9832576109615698,0.6,1,3.063679960060414
700001,monsoon,0,0,2,0.2394852807267357,swiggy,evening,0,0.3288330468811903,0.65,1,1.2128245719876531
411001,post_monsoon,12,2,4,0.44849703909283695,zepto,night,1,0.876429274842435,0.5,1,4.817839918575519
600001,post_monsoon,3,5,6,0.19740038423147654,zepto,night,0,0.8431991416236851,0.5,1,2.4640382672472745
110001,summer,19,8,2,0.4766621324435692,zepto,morning,1,0.9520584182972106,0.3,2,5.207470551291225
302001,monsoon,17,1,5,0.2425659538571674,blinkit,morning,0,0.7901095122670945,0.2,2,3.5465580602001623
560001,post_monsoon,5,0,4,0.48689025048946444,swiggy,morning,1,0.659596827058815,0.6,1,4.430100816312765
560001,winter,2,9,4,0.004099160565481097,zepto,night,0,0.8565844442274576,0.6,1,3.5055595357221767
560001,post_monsoon,12,2,0,0.44940768740317333,blinkit,evening,1,0.07564468065734964,0.6,1,6.467123448656469
110001,summer,15,3,7,0.46556022597167535,swiggy,morning,0,0.4628306571988078,0.3,1,3.6583571746294576
500001,monsoon,4,4,1,0.48051046788260665,swiggy,evening,1,0.9892562386150588,0.4,1,3.6679585617155785
700001,summer,3,2,5,0.0065382670873074256,zepto,night,0,0.7696001512947322,0.65,1,1.798958495250278
110001,winter,7,9,5,0.0858504182751545,zepto,night,0,0.9620753780372231,0.3,1,3.045976215800424
380001,winter,18,1,7,0.3268822515466181,blinkit,morning,1,0.7796343561334791,0.3,2,5.479716422704037
700001,winter,13,1,4,0.012736345867553567,zepto,evening,1,0.8748819674421442,0.65,2,4.821993864200287
560034,summer,6,6,4,0.031804498088250366,blinkit,morning,0,0.706529632303191,0.7,1,3.4799563400164
302001,post_monsoon,13,8,0,0.11053943684672096,swiggy,night,1,0.7605020044172398,0.2,1,4.855566296358671
110001,summer,5,9,1,0.2562198843719421,swiggy,evening,1,0.5231780098395007,0.3,1,4.31476272216403
600001,monsoon,11,1,5,0.27295127963340376,swiggy,morning,0,0.9242377008141329,0.5,2,3.6781207061482752
700001,post_monsoon,15,6,6,0.017130561396752175,swiggy,night,1,0.8250389106233617,0.65,2,6.031721358094403
380001,winter,16,6,3,0.08518362539076557,zepto,morning,0,0.8438849656656322,0.3,1,4.000680414342242
560034,summer,12,6,3,0.24985283666732766,zepto,evening,1,0.6730091009630523,0.7,2,6.286867741114933
500001,winter,13,2,1,0.29697031047170264,blinkit,evening,0,0.304579947087249,0.4,1,3.2591103836099466
600001,winter,6,6,2,0.07420084824310769,blinkit,evening,1,0.03562979539013933,0.5,1,4.2892688513189015
700001,monsoon,13,0,0,0.19942070597348532,blinkit,evening,0,0.9356551294095445,0.65,2,4.256289723305031
302001,post_monsoon,14,9,1,0.4522007182584762,blinkit,evening,0,0.5861203488054969,0.2,1,3.5111420668649274
600001,monsoon,11,0,7,0.499449643523086,blinkit,morning,1,0.29814297114814026,0.5,2,4.05145715922485
560034,monsoon,16,4,7,0.4936072274155706,swiggy,morning,1,0.1491351078475378,0.7,2,7.0865211646924005
600001,monsoon,8,1,3,0.4408372551434362,swiggy,morning,0,0.8295231655007547,0.5,1,2.2568541715010357
400001,winter,14,8,4,0.1973300439749729,swiggy,morning,0,0.8365201944475789,0.8,2,5.252746728865461
411001,monsoon,11,6,3,0.3432871460373921,blinkit,night,1,0.8145079681305315,0.5,2,5.410881779731951
500001,monsoon,1,3,4,0.20829611389209934,swiggy,night,1,0.6450826919667862,0.4,1,3.377604124050824
560034,post_monsoon,4,3,0,0.3242635134121014,swiggy,morning,1,0.3660153875918759,0.7,1,4.584808403358821
600001,post_monsoon,12,1,4,0.15471623548474162,swiggy,night,1,0.304070284780257,0.5,1,3.428937094659692
411001,monsoon,19,4,1,0.303101126805166,swiggy,night,1,0.008554770118170185,0.5,2,5.898743155088331
411001,post_monsoon,7,3,4,0.26187924827642495,zepto,evening,1,0.8336075586882403,0.5,1,4.498145174241717
600001,post_monsoon,13,0,2,0.012240132906599976,blinkit,morning,0,0.08743269749364246,0.5,1,3.3954533958618733
302001,monsoon,14,7,7,0.39535145187305687,blinkit,night,1,0.6307549980407676,0.2,2,5.155833150082951
400001,winter,10,2,1,0.0059489161225778076,zepto,night,1,0.5040749468400884,0.8,1,6.1107474932037205
110001,monsoon,0,5,7,0.14657797112665089,swiggy,morning,1,0.5266893589263512,0.3,1,3.1533436897595926
400001,post_monsoon,2,3,0,0.002962032727001185,swiggy,evening,1,0.9267128453077733,0.8,1,4.135492138759473
600001,winter,16,8,1,0.1881007066475991,swiggy,morning,0,0.03161501127124211,0.5,1,4.430748673888669
500001,summer,18,6,2,0.03158026408206965,blinkit,evening,0,0.7733922246287723,0.4,1,5.315720200899133
110001,winter,13,8,0,0.4567554834156206,blinkit,night,0,0.05205239836730713,0.3,1,3.560445424573097
560034,post_monsoon,7,9,3,0.2078396475814343,blinkit,evening,0,0.0381536059353772,0.7,1,4.002295909116675
400001,winter,12,2,2,0.22974788743220503,blinkit,evening,1,0.42981769814138193,0.8,1,6.15493799145338
600001,monsoon,19,0,0,0.17492511804542743,blinkit,morning,0,0.06307517434296672,0.5,2,4.968610821442192
400001,summer,2,4,6,0.3137530771008831,zepto,night,1,0.789143951292912,0.8,1,4.14936788721006
110001,summer,4,2,4,0.3922040583091019,blinkit,morning,1,0.5295630936483372,0.3,1,2.951941610909238
380001,summer,8,5,1,0.32407337152448895,swiggy,morning,0,0.029038782659774443,0.3,0,1.798019124286695
700001,post_monsoon,5,7,0,0.3741035591975638,blinkit,night,0,0.04050068648191951,0.65,1,3.2518140531233755
400001,post_monsoon,1,3,1,0.4529868317546302,zepto,morning,1,0.6126685297394794,0.8,1,4.633796682304482
560034,summer,12,4,4,0.43177326583571435,swiggy,morning,0,0.8061118176584049,0.7,1,4.11787975897436
560034,winter,4,4,0,0.3370292263768479,zepto,evening,0,0.43779953127477356,0.7,1,3.9799064615868383
560001,summer,7,3,3,0.1073189814522143,swiggy,morning,1,0.5545806715356244,0.6,1,4.708100859547905
400001,winter,0,3,6,0.3188514255209644,blinkit,night,1,0.7998294540499016,0.8,1,4.148867127508005
700001,winter,19,3,6,0.25304154787025546,zepto,morning,1,0.6105061740418192,0.65,2,6.423931892089479
302001,post_monsoon,11,3,2,0.35860961550521003,swiggy,evening,1,0.22476023765881947,0.2,1,3.3700719877640486
411001,winter,10,3,0,0.41646582419645745,blinkit,morning,1,0.6130520258694786,0.5,1,4.754833847244921
700001,summer,6,4,4,0.3713607485932087,swiggy,morning,0,0.6282794590652135,0.65,1,3.4291933065640876
411001,post_monsoon,14,1,0,0.42328058498064264,zepto,morning,1,0.7341069808811267,0.5,1,5.140965122038927
411001,monsoon,10,1,1,0.031933186670511926,zepto,evening,1,0.6208741875568012,0.5,2,4.715556635524756
380001,monsoon,15,8,5,0.015810019118731977,zepto,night,1,0.969242130458038,0.3,2,5.11466188179745
560001,post_monsoon,2,1,7,0.12925028384979698,zepto,night,0,0.19728830871706848,0.6,1,1.5776386015406167
700001,summer,19,5,0,0.4503330420543142,blinkit,evening,1,0.9510906795670763,0.65,2,6.746895654140501
700001,monsoon,13,1,6,0.41182962549198693,swiggy,evening,1,0.5383394903500163,0.65,2,5.6103034614794405
380001,monsoon,2,4,6,0.3413636488976558,blinkit,morning,0,0.671956140494912,0.3,1,1.5156544825089366
400001,winter,0,3,7,0.35037933371985797,zepto,night,1,0.09946159745218985,0.8,1,4.301757801859274
400001,winter,14,6,6,0.3633352346291063,swiggy,evening,1,0.380575941378107,0.8,2,6.988321244668896
400001,summer,0,6,3,0.47130135024237346,zepto,night,1,0.7693791464631726,0.8,1,4.886417024633201
500001,post_monsoon,16,5,0,0.4160955761537788,blinkit,morning,0,0.7069110150989903,0.4,1,4.528685682587818
